period,sector,weight_ew,weight_ew_prev,d_qoq,weight_ew_4q,d_yoy,avg_trailing,d_vs_avg,hist_percentile,hist_min,hist_max,weight_bench,active_weight,active_weight_prev,d_active_qoq,overweight_breadth,n_active_managers,n_index_managers,benchmark_name,net_flow,gross_flow,price_effect,n_buyers,n_sellers
2015-09-30,Industrials,0.08964670403564733,0.09184785049712574,-0.002201146461478412,0.09363804466302393,-0.003991340627376605,0.09217399749639091,-0.002527293460743582,0.47058823529411764,0.08462403337590017,0.09451912956299759,0.08882539549147846,0.0008213085441688694,0.0001040350733665929,0.0007172734708022765,0.2826086956521739,46,3,"Índice implícito (managers índice, ponderado por valor)",529943449.1679144,9889566107.819849,-13739461449.167915,49,36
2015-09-30,Information Technology,0.15544375039831398,0.16213250020019415,-0.006688749801880167,0.1326519646990532,0.022791785699260797,0.13931571321838632,0.016128037179927668,0.9411764705882353,0.09948181123838598,0.16213250020019415,0.18507581133286763,-0.029632060934553645,-0.03105090674304689,0.0014188458084932465,0.34782608695652173,46,3,"Índice implícito (managers índice, ponderado por valor)",-10717249852.213291,27986884948.526134,-23293488147.78671,72,79
2015-09-30,Materials,0.049549977535583344,0.051420026114216144,-0.0018700485786328006,0.05841547640678731,-0.00886549887120397,0.05571836276898312,-0.006168385233399777,0.058823529411764705,0.049549977535583344,0.06195264355819085,0.051308826656546846,-0.001758849120963503,-0.0028470236211521477,0.0010881745001886448,0.2391304347826087,46,3,"Índice implícito (managers índice, ponderado por valor)",-1775466956.5897765,7374538148.256296,-6267548043.410224,34,34
2015-09-30,Real Estate,0.022044667731910248,0.020571296193393443,0.0014733715385168052,0.021904957072723153,0.00013971065918709502,0.024855830671282494,-0.0028111629393722457,0.29411764705882354,0.02011927875263429,0.03198893159393344,0.02248565905467422,-0.0004409913227639735,-0.0015507172725205305,0.001109725949756557,0.41304347826086957,46,3,"Índice implícito (managers índice, ponderado por valor)",1494382664.8619764,4558238012.200353,-913107664.8619765,24,18
2015-09-30,Utilities,0.0069309889893824144,0.007203089832738438,-0.00027210084335602385,0.007651371739778402,-0.0007203827503959878,0.007383481772273697,-0.0004524927828912827,0.17647058823529413,0.006161122603717003,0.010327466088072093,0.010768887980476392,-0.003837898991093978,-0.004070638428927291,0.00023273943783331304,0.2608695652173913,46,3,"Índice implícito (managers índice, ponderado por valor)",701004269.0014861,1860791301.0931392,-737157269.0014861,9,10
2015-12-31,Communication Services,0.0608404243225912,0.059737147550185464,0.0011032767724057368,0.06276915816603186,-0.0019287338434406595,0.06071808242746682,0.00012234189512438237,0.4444444444444444,0.04955093215302272,0.06386235357441375,0.08218909288849789,-0.02134866856590669,-0.020980724751058936,-0.0003679438148477543,0.34782608695652173,46,3,"Índice implícito (managers índice, ponderado por valor)",1731400430.6640356,11474636774.366568,10813377569.335964,40,44
2015-12-31,Consumer Discretionary,0.15413248834955912,0.14934584409433754,0.004786644255221573,0.1509673229236504,0.0031651654259087225,0.14981382006844768,0.004318668281111437,0.9444444444444444,0.13918021311200737,0.1566496414275812,0.1462881408495781,0.007844347499981003,0.0026786993706854334,0.005165648129295569,0.391304347826087,46,3,"Índice implícito (managers índice, ponderado por valor)",672959469.30148,25547361703.846794,15599718530.69852,93,78
2015-12-31,Consumer Staples,0.06478556787199516,0.06782076666684961,-0.003035198794854449,0.07454766456395348,-0.009762096691958322,0.0752818420153599,-0.010496274143364737,0.05555555555555555,0.06478556787199516,0.1152949946693621,0.056012946536312475,0.008772621335682684,0.005533505951257345,0.0032391153844253395,0.4782608695652174,46,3,"Índice implícito (managers índice, ponderado por valor)",2356709056.622091,9291759736.031464,467044943.37790906,53,36
2015-12-31,Energy,0.06929231558797946,0.07442465056012422,-0.005132334972144756,0.0680921820351788,0.0012001335528006585,0.0706343643561304,-0.0013420487681509302,0.2777777777777778,0.06653157580995729,0.08498374345118218,0.07353096548959759,-0.0042386499016181245,0.0017245593991741248,-0.005963209300792249,0.2391304347826087,46,3,"Índice implícito (managers índice, ponderado por valor)",-173623784.57725787,9950518612.756292,3477836784.577258,41,39
2015-12-31,Financials,0.20428449493488207,0.2077176217982527,-0.0034331268633706336,0.21569226186776677,-0.0114077669328847,0.20961725981727064,-0.005332764882388569,0.6111111111111112,0.17987727905775533,0.21569226186776677,0.16560051153723174,0.038683983397650334,0.04370040185844504,-0.005016418460794703,0.6086956521739131,46,3,"Índice implícito (managers índice, ponderado por valor)",9482026158.790138,40108594621.84262,23207863841.20986,107,98
2015-12-31,Health Care,0.11544752132195092,0.11733788063941317,-0.0018903593174622452,0.11472448704262546,0.0007230342793254629,0.11329723075718616,0.002150290564764762,0.4444444444444444,0.10991278524278707,0.1367195180022354,0.11376851362811546,0.0016790076938354576,0.002192049996703277,-0.0005130423028678194,0.391304347826087,46,3,"Índice implícito (managers índice, ponderado por valor)",2984871554.9306293,16203888841.6084,12253363445.06937,78,87
2015-12-31,Industrials,0.09537148978191957,0.08964670403564733,0.0057247857462722485,0.09451912956299759,0.0008523602189219881,0.09256041900799117,0.0028110707739284063,1.0,0.08462403337590017,0.09537148978191957,0.09077974469123856,0.0045917450906810126,0.0008213085441688694,0.003770436546512143,0.30434782608695654,46,3,"Índice implícito (managers índice, ponderado por valor)",3315060387.032304,9926985588.363018,14972735612.967697,45,45
2015-12-31,Information Technology,0.15783983803656876,0.15544375039831398,0.0023960876382547736,0.13649806264657113,0.021341775389997625,0.1423823291109323,0.015457508925636465,0.9444444444444444,0.09948181123838598,0.16213250020019415,0.18689772692050247,-0.029057888883933708,-0.029632060934553645,0.0005741720506199366,0.34782608695652173,46,3,"Índice implícito (managers índice, ponderado por valor)",-6942631759.812053,23034712729.28169,28883710759.812054,70,87
2015-12-31,Materials,0.04770540302004078,0.049549977535583344,-0.0018445745155425616,0.055909329834873206,-0.008203926814832424,0.05493801779334044,-0.007232614773299659,0.05555555555555555,0.04770540302004078,0.06195264355819085,0.051722545091757104,-0.004017142071716322,-0.001758849120963503,-0.0022582929507528188,0.2391304347826087,46,3,"Índice implícito (managers índice, ponderado por valor)",753709653.0744189,5687632108.520097,7211437346.925581,30,26
2015-12-31,Real Estate,0.022324404080640195,0.022044667731910248,0.0002797363487299469,0.02011927875263429,0.002205125328005906,0.023612797688529592,-0.0012883936078893973,0.3333333333333333,0.02011927875263429,0.03198893159393344,0.02214357553444214,0.00018082854619805647,-0.0004409913227639735,0.00062181986896203,0.43478260869565216,46,3,"Índice implícito (managers índice, ponderado por valor)",1766497097.899024,6091902828.852987,2517735902.100976,24,23
2015-12-31,Utilities,0.007976052691872732,0.0069309889893824144,0.0010450637024903174,0.006161122603717003,0.0018149300881557286,0.007143836957344939,0.0008322157345277926,0.5,0.006161122603717003,0.010327466088072093,0.011066236832726483,-0.0030901841408537516,-0.003837898991093978,0.0007477148502402263,0.2608695652173913,46,3,"Índice implícito (managers índice, ponderado por valor)",15038735.021415826,1528685963.8987863,1089633264.978584,13,7
2016-03-31,Communication Services,0.06022636138653478,0.0608404243225912,-0.0006140629360564184,0.05846463096423411,0.0017617304223006697,0.0606824066565129,-0.0004560452699781184,0.3684210526315789,0.04955093215302272,0.06386235357441375,0.08274821213409043,-0.022521850747555652,-0.02134866856590669,-0.0011731821816489615,0.30434782608695654,46,3,"Índice implícito (managers índice, ponderado por valor)",1875076171.166016,12022431658.053934,6727210828.833984,46,47
2016-03-31,Consumer Discretionary,0.15427067650841553,0.15413248834955912,0.00013818815885641156,0.15323633413664997,0.0010343423717655564,0.15144479331979058,0.0028258831886249502,0.9473684210526315,0.13918021311200737,0.1566496414275812,0.14836520712487108,0.005905469383544443,0.007844347499981003,-0.0019388781164365598,0.34782608695652173,46,3,"Índice implícito (managers índice, ponderado por valor)",8507654938.59548,27961208373.840576,6238856061.404519,89,78
2016-03-31,Consumer Staples,0.06173281794991256,0.06478556787199516,-0.003052749922082598,0.07452641437935825,-0.012793596429445692,0.0726995324965641,-0.010966714546651546,0.05263157894736842,0.06173281794991256,0.1152949946693621,0.05388879963013263,0.007844018319779933,0.008772621335682684,-0.0009286030159027514,0.45652173913043476,46,3,"Índice implícito (managers índice, ponderado por valor)",489815822.19152087,13641761832.646347,-2587432822.191521,51,48
2016-03-31,Energy,0.06694619708717528,0.06929231558797946,-0.002346118500804184,0.06893326825258697,-0.0019870711654116913,0.0696440836893614,-0.002697886602186117,0.15789473684210525,0.06653157580995729,0.08498374345118218,0.0677574356655501,-0.000811238578374826,-0.0042386499016181245,0.0034274113232432984,0.2608695652173913,46,3,"Índice implícito (managers índice, ponderado por valor)",-66898516.91024062,8734780138.367535,-2645407483.0897593,48,35
2016-03-31,Financials,0.2078017067283882,0.20428449493488207,0.003517211793506142,0.21319959496285798,-0.0053978882344697665,0.21010832589304604,-0.002306619164657825,0.7368421052631579,0.17987727905775533,0.21569226186776677,0.1693386087643359,0.03846309796405231,0.038683983397650334,-0.0002208854335980226,0.6086956521739131,46,3,"Índice implícito (managers índice, ponderado por valor)",13557188755.645918,35071254185.30195,2895490244.354082,127,95
2016-03-31,Health Care,0.11260068554116487,0.11544752132195092,-0.002846835780786053,0.11119893623748832,0.00140174930367655,0.11345041460059722,-0.0008497290594323553,0.21052631578947367,0.10991278524278707,0.1367195180022354,0.11415381924292538,-0.001553133701760509,0.0016790076938354576,-0.0032321413955959666,0.3695652173913043,46,3,"Índice implícito (managers índice, ponderado por valor)",673808222.5639156,17268614769.874367,-4906520222.563915,84,78
2016-03-31,Industrials,0.0942568837394449,0.09537148978191957,-0.0011146060424746806,0.09345760293948378,0.0007992807999611107,0.09320990783253343,0.0010469759069114681,0.8947368421052632,0.08462403337590017,0.09537148978191957,0.08611348583522488,0.008143397904220015,0.0045917450906810126,0.0035516528135390024,0.391304347826087,46,3,"Índice implícito (managers índice, ponderado por valor)",-366044323.7784693,12134120137.659399,3077094323.778469,49,48
2016-03-31,Information Technology,0.16345810179774564,0.15783983803656876,0.005618263761176884,0.1454008725019345,0.018057229295811134,0.14523129583957892,0.018226805958166725,1.0,0.09948181123838598,0.16345810179774564,0.19234049560262198,-0.02888239380487634,-0.029057888883933708,0.0001754950790573695,0.34782608695652173,46,3,"Índice implícito (managers índice, ponderado por valor)",4583579035.156324,24340554988.95678,9806897964.843676,80,72
2016-03-31,Materials,0.04728120687283472,0.04770540302004078,-0.0004241961472060615,0.052900263776371304,-0.005619056903536583,0.05351737160905339,-0.006236164736218672,0.05263157894736842,0.04728120687283472,0.06195264355819085,0.05272389051304878,-0.005442683640214059,-0.004017142071716322,-0.0014255415684977374,0.2391304347826087,46,3,"Índice implícito (managers índice, ponderado por valor)",-1145490227.9734473,6610352939.697565,3036035227.9734473,25,30
2016-03-31,Real Estate,0.023409957657707255,0.022324404080640195,0.0010855535770670603,0.02132958671812005,0.0020803709395872047,0.022724041381324757,0.0006859162763824984,0.3684210526315789,0.02011927875263429,0.03198893159393344,0.021978646978337797,0.0014313106793694581,0.00018082854619805647,0.0012504821331714017,0.43478260869565216,46,3,"Índice implícito (managers índice, ponderado por valor)",671929448.0223155,3773098590.9286013,1317812551.9776845,21,14
2016-03-31,Utilities,0.008015404730676252,0.007976052691872732,3.93520388035206e-05,0.007352495130914768,0.0006629095997614841,0.007287826681637279,0.0007275780490389738,0.5263157894736842,0.006161122603717003,0.010327466088072093,0.010591398508861016,-0.0025759937781847635,-0.0030901841408537516,0.000514190362668988,0.2608695652173913,46,3,"Índice implícito (managers índice, ponderado por valor)",-64840662.968564086,1175344089.3582642,-575515337.031436,9,12
2016-06-30,Communication Services,0.057967944796115445,0.06022636138653478,-0.0022584165904193376,0.060424522374849826,-0.0024565775787343813,0.06057948781549534,-0.0026115430193798944,0.25,0.04955093215302272,0.06386235357441375,0.08113894078366045,-0.023170995987545004,-0.022521850747555652,-0.0006491452399893516,0.2608695652173913,46,3,"Índice implícito (managers índice, ponderado por valor)",-3774004518.748912,14573197727.005213,2601312518.748912,37,44
2016-06-30,Consumer Discretionary,0.15101863846660227,0.15427067650841553,-0.00325203804181326,0.14830450569251408,0.0027141327740881904,0.15249813520020403,-0.0014794967336017595,0.6,0.13918021311200737,0.1566496414275812,0.14823488647611982,0.002783751990482447,0.005905469383544443,-0.0031217173930619957,0.391304347826087,46,3,"Índice implícito (managers índice, ponderado por valor)",-12780780725.150335,33343329550.314384,2894028725.1503353,91,88
2016-06-30,Consumer Staples,0.05890871949363428,0.06173281794991256,-0.002824098456278283,0.06784257566699606,-0.00893385617336178,0.07052395601977654,-0.011615236526142263,0.05,0.05890871949363428,0.1152949946693621,0.051271959417715694,0.007636760075918583,0.007844018319779933,-0.0002072582438613496,0.45652173913043476,46,3,"Índice implícito (managers índice, ponderado por valor)",-1686090431.710869,10404683230.816578,-904851568.2891309,40,50
2016-06-30,Energy,0.06904161356694881,0.06694619708717528,0.002095416479773529,0.07219796644451065,-0.003156352877561844,0.06915578860490468,-0.0001141750379558687,0.3,0.06653157580995729,0.08498374345118218,0.07132805830898911,-0.002286444742040303,-0.000811238578374826,-0.0014752061636654767,0.2608695652173913,46,3,"Índice implícito (managers índice, ponderado por valor)",2904513238.3669443,10346473417.042595,8755370761.633057,39,31
2016-06-30,Financials,0.21008785566030533,0.2078017067283882,0.0022861489319171147,0.20654801760995262,0.0035398380503527116,0.21002728536815637,6.057029214895371e-05,0.8,0.17987727905775533,0.21569226186776677,0.16866139979868222,0.04142645586162311,0.03846309796405231,0.0029633578975707953,0.6086956521739131,46,3,"Índice implícito (managers índice, ponderado por valor)",6529175717.101296,26048461278.676815,10188311282.898703,112,99
2016-06-30,Health Care,0.11640120680515938,0.11260068554116487,0.003800521263994508,0.11150764937350885,0.004893557431650528,0.11341088549237938,0.0029903213127800005,0.5,0.10991278524278707,0.1367195180022354,0.11608621259319898,0.0003149942119603927,-0.001553133701760509,0.0018681279137209017,0.391304347826087,46,3,"Índice implícito (managers índice, ponderado por valor)",1321629002.0620406,20493941121.052307,8439748997.93796,86,73
2016-06-30,Industrials,0.09205361549066568,0.0942568837394449,-0.002203268248779214,0.09184785049712574,0.00020576499353994193,0.0933184187518244,-0.0012648032611587146,0.65,0.08462403337590017,0.09537148978191957,0.08475465296813338,0.007298962522532301,0.008143397904220015,-0.0008444353816877137,0.41304347826086957,46,3,"Índice implícito (managers índice, ponderado por valor)",2676322871.851133,13450884576.813532,1243657128.1488667,52,47
2016-06-30,Information Technology,0.16439914471716022,0.16345810179774564,0.0009410429194145753,0.16213250020019415,0.0022666445169660654,0.14864204360473246,0.015757101112427757,1.0,0.09948181123838598,0.16439914471716022,0.19081973386008824,-0.026420589142928025,-0.02888239380487634,0.0024618046619483136,0.3695652173913043,46,3,"Índice implícito (managers índice, ponderado por valor)",4246905344.6489406,27211088495.177284,15147968655.351059,83,66
2016-06-30,Materials,0.04820436556254008,0.04728120687283472,0.0009231586897053626,0.051420026114216144,-0.003215660551676061,0.05247333133025405,-0.004268965767713968,0.15,0.04728120687283472,0.06195264355819085,0.05329259872130331,-0.005088233158763229,-0.005442683640214059,0.0003544504814508298,0.2391304347826087,46,3,"Índice implícito (managers índice, ponderado por valor)",1281126305.9719427,7695443975.799934,1643475694.0280573,31,27
2016-06-30,Real Estate,0.02368770923673846,0.023409957657707255,0.0002777515790312046,0.020571296193393443,0.003116413043345017,0.022055367291057004,0.0016323419456814557,0.45,0.02011927875263429,0.03198893159393344,0.02379325457046404,-0.00010554533372558045,0.0014313106793694581,-0.0015368560130950386,0.3695652173913043,46,3,"Índice implícito (managers índice, ponderado por valor)",233552851.53902856,7779043668.560611,3639701148.4609714,23,20
2016-06-30,Utilities,0.00822918620413005,0.008015404730676252,0.00021378147345379843,0.007203089832738438,0.0010260963713916126,0.007315300521215744,0.0009138856829143073,0.65,0.006161122603717003,0.010327466088072093,0.01061830250164473,-0.0023891162975146797,-0.0025759937781847635,0.00018687748067008382,0.2608695652173913,46,3,"Índice implícito (managers índice, ponderado por valor)",-5255141.456394923,1303758512.490569,772507141.4563949,7,10
2016-09-30,Communication Services,0.054507553849030506,0.057967944796115445,-0.003460390947084939,0.059737147550185464,-0.005229593701154958,0.06016643986418119,-0.005658886015150681,0.14285714285714285,0.04955093215302272,0.06386235357441375,0.08935681717717572,-0.03484926332814522,-0.023170995987545004,-0.011678267340600214,0.15217391304347827,46,3,"Índice implícito (managers índice, ponderado por valor)",-1661378606.965053,10833194450.305738,4654720606.965053,33,48
2016-09-30,Consumer Discretionary,0.14575833821923273,0.15101863846660227,-0.005260300247369537,0.14934584409433754,-0.0035875058751048128,0.15224068144991376,-0.006482343230681031,0.2857142857142857,0.13918021311200737,0.1566496414275812,0.1440795791649413,0.0016787590542914343,0.002783751990482447,-0.0011049929361910127,0.391304347826087,46,3,"Índice implícito (managers índice, ponderado por valor)",-5445792756.752069,24551273177.31798,7962666756.752069,91,81
2016-09-30,Consumer Staples,0.05354244806762572,0.05890871949363428,-0.005366271426008561,0.06782076666684961,-0.014278318599223891,0.0685143329623789,-0.014971884894753179,0.047619047619047616,0.05354244806762572,0.1152949946693621,0.04936205370466443,0.00418039436296129,0.007636760075918583,-0.0034563657129572933,0.391304347826087,46,3,"Índice implícito (managers índice, ponderado por valor)",-2133060646.6084466,14008744726.34966,-128804353.39155363,48,55
2016-09-30,Energy,0.06879154952243681,0.06904161356694881,-0.0002500640445119995,0.07442465056012422,-0.00563310103768741,0.06946954332452862,-0.0006779938020918114,0.23809523809523808,0.06653157580995729,0.08498374345118218,0.06494816254372485,0.003843386978711963,-0.002286444742040303,0.006129831720752266,0.30434782608695654,46,3,"Índice implícito (managers índice, ponderado por valor)",6901138644.785019,12690998377.960186,-4200173644.785019,41,35
2016-09-30,Financials,0.21622349444271394,0.21008785566030533,0.006135638782408609,0.2077176217982527,0.008505872644461232,0.2098534615987135,0.0063700328440004506,1.0,0.17987727905775533,0.21622349444271394,0.16754506526126325,0.04867842918145068,0.04142645586162311,0.007251973319827576,0.6521739130434783,46,3,"Índice implícito (managers índice, ponderado por valor)",3390725075.713813,29773770066.65595,11998226924.286186,115,92
2016-09-30,Health Care,0.11185382858940299,0.11640120680515938,-0.00454737821575639,0.11733788063941317,-0.00548405205001018,0.11364139402551227,-0.0017875654361092785,0.19047619047619047,0.10991278524278707,0.1367195180022354,0.11759043718779066,-0.005736608598387677,0.0003149942119603927,-0.00605160281034807,0.34782608695652173,46,3,"Índice implícito (managers índice, ponderado por valor)",3504811850.4865785,21646052398.88339,2202002149.513421,94,92
2016-09-30,Industrials,0.09286325913889319,0.09205361549066568,0.0008096436482275121,0.08964670403564733,0.003216555103245866,0.09309891508878856,-0.00023565594989537197,0.6666666666666666,0.08462403337590017,0.09537148978191957,0.08879579100789779,0.0040674681309954,0.007298962522532301,-0.0032314943915369015,0.34782608695652173,46,3,"Índice implícito (managers índice, ponderado por valor)",1632831537.3056784,15450298070.483232,8027238462.694322,51,45
2016-09-30,Information Technology,0.17153341422638443,0.16439914471716022,0.007134269509224217,0.15544375039831398,0.01608966382807045,0.1522280293746927,0.019305384851691726,1.0,0.09948181123838598,0.17153341422638443,0.1904745965694382,-0.018941182343053753,-0.026420589142928025,0.007479406799874272,0.41304347826086957,46,3,"Índice implícito (managers índice, ponderado por valor)",525762249.2176,34701787195.401,18480110750.782402,99,73
2016-09-30,Materials,0.048113870709494924,0.04820436556254008,-9.049485304515881e-05,0.049549977535583344,-0.0014361068260884194,0.05142325614040586,-0.003309385430910937,0.14285714285714285,0.04728120687283472,0.06195264355819085,0.053504087045333,-0.005390216335838076,-0.005088233158763229,-0.00030198317707484656,0.21739130434782608,46,3,"Índice implícito (managers índice, ponderado por valor)",1906546073.0696044,5579933031.212225,5894929926.930396,29,26
2016-09-30,Real Estate,0.028779225035574663,0.02368770923673846,0.005091515798836203,0.022044667731910248,0.006734557303664415,0.021923982180483387,0.0068552428550912765,0.8571428571428571,0.02011927875263429,0.03198893159393344,0.023967901314752096,0.004811323720822568,-0.00010554533372558045,0.004916869054548148,0.391304347826087,46,3,"Índice implícito (managers índice, ponderado por valor)",2543115897.239399,4703427268.193082,2689039102.760601,20,15
2016-09-30,Utilities,0.008033018199210108,0.00822918620413005,-0.00019616800491994296,0.0069309889893824144,0.0011020292098276934,0.007439963990401258,0.0005930542088088495,0.5238095238095238,0.006161122603717003,0.010327466088072093,0.010375509023018717,-0.002342490823808609,-0.0023891162975146797,4.662547370607069e-05,0.2391304347826087,46,3,"Índice implícito (managers índice, ponderado por valor)",754298879.5979344,1675721191.2741756,350445120.4020655,7,6
2016-12-31,Communication Services,0.05489227017387045,0.054507553849030506,0.00038471632483994683,0.0608404243225912,-0.005948154148720748,0.05936721792619665,-0.004474947752326194,0.18181818181818182,0.04955093215302272,0.06386235357441375,0.08861110726846791,-0.033718837094597456,-0.03484926332814522,0.0011304262335477613,0.19148936170212766,47,3,"Índice implícito (managers índice, ponderado por valor)",278459333.2826102,15550152942.202793,9484125666.71739,40,43
2016-12-31,Consumer Discretionary,0.14466331990673548,0.14575833821923273,-0.0010950183124972535,0.15413248834955912,-0.009469168442823639,0.1508792685488702,-0.006215948642134733,0.2727272727272727,0.13918021311200737,0.1566496414275812,0.14411564645946467,0.0005476734472708022,0.0016787590542914343,-0.001131085607020632,0.3829787234042553,47,3,"Índice implícito (managers índice, ponderado por valor)",266147897.03416994,27061997495.558804,8604376102.96583,98,81
2016-12-31,Consumer Staples,0.05416767870405763,0.05354244806762572,0.0006252306364319116,0.06478556787199516,-0.01061788916793753,0.06546337183254064,-0.011295693128483011,0.09090909090909091,0.05354244806762572,0.1152949946693621,0.04921055119414654,0.004957127509911091,0.00418039436296129,0.0007767331469498012,0.3829787234042553,47,3,"Índice implícito (managers índice, ponderado por valor)",2848756453.5520964,11470845126.714113,753685546.4479035,55,38
2016-12-31,Energy,0.0656584850269514,0.06879154952243681,-0.0031330644954854076,0.06929231558797946,-0.003633830561028062,0.06971496788211763,-0.00405648285516623,0.045454545454545456,0.0656584850269514,0.08498374345118218,0.06507726705254321,0.000581217974408188,0.003843386978711963,-0.003262169004303775,0.23404255319148937,47,3,"Índice implícito (managers índice, ponderado por valor)",7045379256.87201,12971528154.7981,2396530743.1279893,34,48
2016-12-31,Financials,0.21773389573973564,0.21622349444271394,0.0015104012970217073,0.20428449493488207,0.013449400804853573,0.21019438100063997,0.007539514739095671,1.0,0.17987727905775533,0.21773389573973564,0.16535935001757143,0.05237454572216421,0.04867842918145068,0.003696116540713529,0.6382978723404256,47,3,"Índice implícito (managers índice, ponderado por valor)",-20743386856.653934,52127252973.529305,16954750856.653936,126,111
2016-12-31,Health Care,0.10543717535940235,0.11185382858940299,-0.006416653230000638,0.11544752132195092,-0.010010345962548572,0.11388402444383924,-0.008446849084436894,0.045454545454545456,0.10543717535940235,0.1367195180022354,0.11705248384618178,-0.011615308486779427,-0.005736608598387677,-0.00587869988839175,0.2978723404255319,47,3,"Índice implícito (managers índice, ponderado por valor)",5687078862.965315,22455879133.108074,3150406137.0346856,84,88
2016-12-31,Industrials,0.08693519748751745,0.09286325913889319,-0.005928061651375743,0.09537148978191957,-0.008436292294402126,0.09300206689827221,-0.006066869410754766,0.22727272727272727,0.08462403337590017,0.09537148978191957,0.08718038481575578,-0.0002451873282383332,0.0040674681309954,-0.004312655459233733,0.3404255319148936,47,3,"Índice implícito (managers índice, ponderado por valor)",-3685580873.99167,21289867364.208176,8733663873.99167,36,53
2016-12-31,Information Technology,0.18039263807192069,0.17153341422638443,0.008859223845536252,0.15783983803656876,0.022552800035351928,0.15708821056560912,0.023304427506311565,1.0,0.09948181123838598,0.18039263807192069,0.19302281740771998,-0.012630179335799296,-0.018941182343053753,0.0063110030072544565,0.40425531914893614,47,3,"Índice implícito (managers índice, ponderado por valor)",9791443714.47076,36161202404.07079,17779421285.52924,83,70
2016-12-31,Materials,0.05022680515985703,0.048113870709494924,0.0021129344503621056,0.04770540302004078,0.002521402139816248,0.05013555542824431,9.124973161271643e-05,0.2727272727272727,0.04728120687283472,0.06195264355819085,0.0577251909487581,-0.007498385788901073,-0.005390216335838076,-0.002108169453062997,0.2127659574468085,47,3,"Índice implícito (managers índice, ponderado por valor)",279078012.5017905,10865267684.163673,13408331987.498209,32,45
2016-12-31,Real Estate,0.03113114114746044,0.028779225035574663,0.0023519161118857775,0.022324404080640195,0.008806737066820246,0.022783265675839826,0.008347875471620615,0.9545454545454546,0.02011927875263429,0.03198893159393344,0.022085609507565725,0.009045531639894716,0.004811323720822568,0.0042342079190721485,0.44680851063829785,47,3,"Índice implícito (managers índice, ponderado por valor)",-742731771.0640668,8471316929.228648,-1197402228.935933,22,15
2016-12-31,Utilities,0.008761393222491443,0.008033018199210108,0.000728375023281335,0.007976052691872732,0.0007853405306187111,0.007487669797830221,0.001273723424661222,0.6818181818181818,0.006161122603717003,0.010327466088072093,0.010559591481824877,-0.001798198259333434,-0.002342490823808609,0.000544292564475175,0.23404255319148937,47,3,"Índice implícito (managers índice, ponderado por valor)",1983385396.7757328,2639181219.184076,1052563603.2242674,10,6
2017-03-31,Communication Services,0.05916800123000724,0.05489227017387045,0.0042757310561367876,0.06022636138653478,-0.0010583601565275422,0.05838260692717648,0.0007853943028307622,0.391304347826087,0.04955093215302272,0.06386235357441375,0.08898365016039811,-0.02981564893039087,-0.033718837094597456,0.0039031881642065877,0.2127659574468085,47,3,"Índice implícito (managers índice, ponderado por valor)",2291238702.0998197,14335910598.27244,12190088297.90018,50,29
2017-03-31,Consumer Discretionary,0.14681244750596795,0.14466331990673548,0.00214912759923247,0.15427067650841553,-0.007458229002447581,0.15009126817175583,-0.003278820665787885,0.391304347826087,0.13918021311200737,0.1566496414275812,0.14725156303623316,-0.00043911553026521055,0.0005476734472708022,-0.0009867889775360128,0.3404255319148936,47,3,"Índice implícito (managers índice, ponderado por valor)",-19892582.78200388,24617153499.2952,24626669582.782005,84,81
2017-03-31,Consumer Staples,0.05657339304563922,0.05416767870405763,0.0024057143415815926,0.06173281794991256,-0.0051594249042733395,0.06291587360005366,-0.0063424805544144355,0.13043478260869565,0.05354244806762572,0.1152949946693621,0.04940191698994561,0.0071714760556936125,0.004957127509911091,0.0022143485457825213,0.40425531914893614,47,3,"Índice implícito (managers índice, ponderado por valor)",1783217411.334002,12683939324.38351,9722880588.665998,57,44
2017-03-31,Energy,0.06552570058131715,0.0656584850269514,-0.00013278444563424863,0.06694619708717528,-0.0014204965058581265,0.0694107557560892,-0.0038850551747720424,0.043478260869565216,0.06552570058131715,0.08498374345118218,0.061153777412753095,0.004371923168564058,0.000581217974408188,0.0037907051941558703,0.2553191489361702,47,3,"Índice implícito (managers índice, ponderado por valor)",1253808011.706726,15969319751.522978,4628401988.293274,37,42
2017-03-31,Financials,0.20959871754627457,0.21773389573973564,-0.008135178193461073,0.2078017067283882,0.0017970108178863575,0.21044958523463606,-0.0008508676883614841,0.6956521739130435,0.17987727905775533,0.21773389573973564,0.1598089893433657,0.04978972820290886,0.05237454572216421,-0.00258481751925535,0.6382978723404256,47,3,"Índice implícito (managers índice, ponderado por valor)",-16278020069.321627,48119799003.43304,31124562069.321625,121,106
2017-03-31,Health Care,0.10346909225107585,0.10543717535940235,-0.001968083108326496,0.11260068554116487,-0.009131593290089016,0.11272311048343636,-0.009254018232360509,0.043478260869565216,0.10346909225107585,0.1367195180022354,0.11389305882920961,-0.010423966578133756,-0.011615308486779427,0.0011913419086456711,0.2553191489361702,47,3,"Índice implícito (managers índice, ponderado por valor)",5858462049.287255,24118786668.563652,9205414950.712744,81,78
